Date,Open,High,Low,Close,Change (Pips),Change (%)
"May 24, 2018 9:00",1.17379,1.17449,1.17264,1.1728,-9.9,-0.08%
"May 24, 2018 8:00",1.17223,1.17461,1.17202,1.17382,15.9,0.0014
"May 24, 2018 7:00",1.17173,1.17331,1.1713,1.17224,5.1,0.0004
"May 24, 2018 6:00",1.17075,1.17214,1.16933,1.17175,10,0.0009
"May 24, 2018 5:00",1.17092,1.17095,1.16972,1.17074,-1.8,-0.02%
"May 24, 2018 4:00",1.1704,1.17141,1.1704,1.17093,5.3,0.0005
"May 24, 2018 3:00",1.17057,1.17089,1.16978,1.17035,-2.2,-0.02%
"May 24, 2018 2:00",1.16959,1.17125,1.1691,1.17057,9.8,0.0008
"May 24, 2018 1:00",1.17069,1.17118,1.16907,1.16961,-10.8,-0.09%
"May 24, 2018 0:00",1.17089,1.1709,1.17009,1.17069,-2,-0.02%
"May 23, 2018 23:00",1.1705,1.1714,1.17046,1.17093,4.3,0.0004
"May 23, 2018 22:00",1.1703,1.17066,1.17011,1.1705,2,0.0002
"May 23, 2018 21:00",1.16948,1.17067,1.16948,1.17025,7.7,0.0007
"May 23, 2018 20:00",1.1704,1.17051,1.16942,1.16967,-7.3,-0.06%
"May 23, 2018 19:00",1.16971,1.17069,1.16933,1.17035,6.4,0.0005
"May 23, 2018 18:00",1.16785,1.17097,1.16756,1.1697,18.5,0.0016
"May 23, 2018 17:00",1.16932,1.16943,1.16781,1.16787,-14.5,-0.12%
"May 23, 2018 16:00",1.16926,1.17067,1.16899,1.16931,0.5,0
"May 23, 2018 15:00",1.17037,1.17104,1.16906,1.1693,-10.7,-0.09%
"May 23, 2018 14:00",1.17056,1.17192,1.16978,1.17032,-2.4,-0.02%
"May 23, 2018 13:00",1.17007,1.17177,1.16849,1.17062,5.5,0.0005
"May 23, 2018 12:00",1.17,1.17135,1.16968,1.17004,0.4,0
"May 23, 2018 11:00",1.17137,1.17137,1.16919,1.17,-13.7,-0.12%
"May 23, 2018 10:00",1.17255,1.17332,1.17115,1.17139,-11.6,-0.10%
"May 23, 2018 9:00",1.17288,1.17481,1.1715,1.17255,-3.3,-0.03%
"May 23, 2018 8:00",1.17114,1.17305,1.16985,1.17286,17.2,0.0015
"May 23, 2018 7:00",1.17652,1.17652,1.17016,1.17115,-53.7,-0.46%
"May 23, 2018 6:00",1.17623,1.17676,1.17512,1.17654,3.1,0.0003
"May 23, 2018 5:00",1.17658,1.17684,1.17621,1.17627,-3.1,-0.03%
"May 23, 2018 4:00",1.17621,1.17675,1.17594,1.17654,3.3,0.0003
"May 23, 2018 3:00",1.17541,1.17625,1.17502,1.17622,8.1,0.0007
"May 23, 2018 2:00",1.1763,1.17654,1.17528,1.17542,-8.8,-0.07%
"May 23, 2018 1:00",1.17825,1.17878,1.17548,1.1763,-19.5,-0.17%
"May 23, 2018 0:00",1.17883,1.17893,1.17793,1.17826,-5.7,-0.05%
"May 22, 2018 23:00",1.17825,1.17896,1.17779,1.17881,5.6,0.0005
"May 22, 2018 22:00",1.17778,1.17829,1.17766,1.17823,4.5,0.0004
"May 22, 2018 21:00",1.17771,1.17797,1.17758,1.17776,0.5,0
"May 22, 2018 20:00",1.1782,1.17826,1.17771,1.1778,-4,-0.03%
"May 22, 2018 19:00",1.17785,1.17848,1.17769,1.17821,3.6,0.0003
"May 22, 2018 18:00",1.17763,1.17808,1.17711,1.17781,1.8,0.0002
"May 22, 2018 17:00",1.17842,1.17851,1.17705,1.17764,-7.8,-0.07%
"May 22, 2018 16:00",1.17838,1.17876,1.17789,1.17841,0.3,0
"May 22, 2018 15:00",1.1773,1.17927,1.1769,1.17843,11.3,0.001
"May 22, 2018 14:00",1.1789,1.17922,1.17692,1.17725,-16.5,-0.14%
"May 22, 2018 13:00",1.1781,1.17936,1.17733,1.1789,8,0.0007
"May 22, 2018 12:00",1.18088,1.18121,1.17755,1.17814,-27.4,-0.23%
"May 22, 2018 11:00",1.18098,1.18234,1.18048,1.18087,-1.1,-0.01%
"May 22, 2018 10:00",1.1823,1.18268,1.18083,1.18098,-13.2,-0.11%
"May 22, 2018 9:00",1.18083,1.18247,1.18061,1.18232,14.9,0.0013
"May 22, 2018 8:00",1.18176,1.18299,1.18039,1.18083,-9.3,-0.08%
"May 22, 2018 7:00",1.17618,1.18196,1.1757,1.18178,56,0.0047
"May 22, 2018 6:00",1.17832,1.17903,1.17592,1.17615,-21.7,-0.18%
"May 22, 2018 5:00",1.17743,1.17856,1.17738,1.17836,9.3,0.0008
"May 22, 2018 4:00",1.17817,1.17821,1.17737,1.17741,-7.6,-0.06%
"May 22, 2018 3:00",1.17819,1.17879,1.17814,1.17817,-0.2,0
"May 22, 2018 2:00",1.17815,1.17865,1.1779,1.17821,0.6,0.0001
"May 22, 2018 1:00",1.17917,1.17919,1.17799,1.17814,-10.3,-0.09%
"May 22, 2018 0:00",1.17901,1.17971,1.17858,1.17914,1.3,0.0001
"May 21, 2018 23:00",1.17954,1.17972,1.17859,1.17899,-5.5,-0.05%
"May 21, 2018 22:00",1.17935,1.17968,1.17905,1.17954,1.9,0.0002
"May 21, 2018 21:00",1.1791,1.17949,1.17885,1.17935,2.5,0.0002
"May 21, 2018 20:00",1.17859,1.17955,1.17845,1.17907,4.8,0.0004
"May 21, 2018 19:00",1.17721,1.17884,1.17711,1.17862,14.1,0.0012
"May 21, 2018 18:00",1.17693,1.17738,1.17655,1.17718,2.5,0.0002
"May 21, 2018 17:00",1.17713,1.17782,1.17662,1.17698,-1.5,-0.01%
"May 21, 2018 16:00",1.17679,1.17745,1.17643,1.17709,3,0.0003
"May 21, 2018 15:00",1.1752,1.17689,1.17497,1.17683,16.3,0.0014
"May 21, 2018 14:00",1.17649,1.17774,1.17431,1.1752,-12.9,-0.11%
"May 21, 2018 13:00",1.17688,1.17795,1.1763,1.17647,-4.1,-0.03%
"May 21, 2018 12:00",1.17617,1.1774,1.17528,1.17693,7.6,0.0006
"May 21, 2018 11:00",1.17507,1.17623,1.17445,1.17613,10.6,0.0009
"May 21, 2018 10:00",1.17473,1.17596,1.17429,1.17511,3.8,0.0003
"May 21, 2018 9:00",1.17418,1.17474,1.17334,1.17472,5.4,0.0005
"May 21, 2018 8:00",1.17261,1.17449,1.17167,1.17418,15.7,0.0013
"May 21, 2018 7:00",1.17286,1.1733,1.17206,1.17254,-3.2,-0.03%
"May 21, 2018 6:00",1.17506,1.17506,1.17282,1.17287,-21.9,-0.19%
"May 21, 2018 5:00",1.17506,1.17529,1.17458,1.17503,-0.3,0
"May 21, 2018 4:00",1.17517,1.17537,1.17447,1.17506,-1.1,-0.01%
"May 21, 2018 3:00",1.17472,1.17548,1.17467,1.17517,4.5,0.0004
"May 21, 2018 2:00",1.17589,1.17589,1.17457,1.17472,-11.7,-0.10%
"May 21, 2018 1:00",1.17473,1.17584,1.17444,1.17584,11.1,0.0009
"May 21, 2018 0:00",1.17654,1.1768,1.17443,1.17477,-17.7,-0.15%
"May 20, 2018 23:00",1.17663,1.1768,1.17601,1.1765,-1.3,-0.01%
"May 20, 2018 22:00",1.17677,1.17709,1.1764,1.17662,-1.5,-0.01%
"May 20, 2018 21:00",1.17676,1.17753,1.17668,1.17681,0.5,0
"May 18, 2018 20:00",1.17678,1.17712,1.17646,1.17695,1.7,0.0001
"May 18, 2018 19:00",1.17732,1.17759,1.17657,1.1768,-5.2,-0.04%
"May 18, 2018 18:00",1.17748,1.17786,1.17723,1.17729,-1.9,-0.02%
"May 18, 2018 17:00",1.17843,1.17854,1.17724,1.17749,-9.4,-0.08%
"May 18, 2018 16:00",1.17752,1.17885,1.17735,1.17841,8.9,0.0008
"May 18, 2018 15:00",1.17696,1.17767,1.17617,1.17755,5.9,0.0005
"May 18, 2018 14:00",1.17574,1.17775,1.175,1.17698,12.4,0.0011
"May 18, 2018 13:00",1.17697,1.17733,1.17524,1.1757,-12.7,-0.11%
"May 18, 2018 12:00",1.17841,1.17851,1.17613,1.17694,-14.7,-0.12%
"May 18, 2018 11:00",1.1781,1.17887,1.17723,1.1784,3,0.0003
"May 18, 2018 10:00",1.17766,1.17878,1.17763,1.17813,4.7,0.0004
"May 18, 2018 9:00",1.1806,1.18097,1.17744,1.17763,-29.7,-0.25%
"May 18, 2018 8:00",1.18128,1.18144,1.18049,1.18063,-6.5,-0.06%
"May 18, 2018 7:00",1.18162,1.18219,1.18076,1.18126,-3.6,-0.03%
